ID	url	title	snippet
22.27	http://www.iksv.org/phonem/	Phonem By Miller	Elektronik ve modern müzik festivali.
22.28	http://www.dance4trance.com/	Dance4trance	Elektronik müzik üzerine makaleler, albüm tanıtımları, müzisyen biyografileri, röportajlar ve forum bölümü yer alıyor.
22.29	http://www.babazula.com/	Baba Zula	Deneysel Türk oryantal müzik uygulayan Baba Zula müzik grubunun resmi web sitesi.
22.30	http://www.raptetek.com/	Raptetek	Rap kültürü hakkında haberler, bilgiler, resimler, dosyalar, röportajlar ve mesaj panosu içeriyor.
22.31	http://www.suikast.de/	Suikast	Grup ve albüm tanıtımları, haberler, röportajlar ve forum bölümü yer alıyor.
22.32	http://www.rapkolik.net	Rapkolik	Türkçe rap, hiphop, graffiti, break dans, underground haberleri veren sitede video klip izleme, şarkı ve albüm indirme, forum ve fotogaleri bölümleri de bulunuyor.
22.33	http://www.hiphoplife.com.tr/	Hiphoplife	Rap sanatçılarının konser videolarına, haberlere ve çeşitli yazılara yer veren bir Türkçe rap portalı.
22.34	http://www.rapindir.org	Rap İndir	Rap hakkında haberlere, albümlere, şarkılara, rap video kliplerine ve şarkı sözlerine yer veren, ayrıca geniş içerikli bir foruma sahip rap sitesi.
22.35	http://www.barikat.com/	Barikat	Sitede grubun ve Jöntürk'ün parçaları, biyografisi, gruptan en son haberler ve şarkı sözlerini bulunuyor.
22.36	http://www.ceza-fan.com/	Ceza-Fan	Sanatçı ile ilgili haberler, konser tarihleri, resim galerileri ve mesaj panosu bulunuyor.
22.37	http://www.yenisarkisozleri.com/ceza	Ceza	Sanatçının biyografi bilgileri ile yeni ve eski albümlerindeki şarkı sözleri bulunuyor.
22.38	http://www.fansitesi.net/eminem/	Eminem Sitesi	Biyografisi, fotoğrafları ve şarkı sözleri yer alıyor.
22.39	http://www.eminemturkiye.com/	Eminem Türkiye	Sanatçı ve Shady Records hakkındaki haberler yer almaktadır.
22.40	http://www.sagoparap.org/	Sagoparap.org	Biyografisi, fotoğrafları, hakkındaki haberler ve forum bölümünün yer aldığı hayran sitesi.
22.41	http://www.melankolia.com.tr/	Melankolia	Melankolia resmi sitesi. Firma ve grupdaki müzisyenler hakkkında bilgiler, duyurular, fotoğraflar ve video görüntüleri yer alıyor.
22.42	http://www.sagocuyuz.com/	Sagocuyuz.com	Sagopa Kajmer ile ilgili resimler, haberler ve röportajlar içeren forum sitesi.
22.43	http://www.yenisarkisozleri.com/sagopa-kajmer	Sagopa Kajmer	Sanatçının biyografi bilgileri, yeni ve eski albümlerindeki şarkı sözleri bulunuyor.
22.44	http://www.saniseronline.com	Şanışer	Şanışer Methüsena'nın biyografisi, diskografisi, resimleri ve video görüntülerine yer veren geniş kapsamlı forum sitesi.
22.45	http://www.2pac4life.net/	Tupac Shakur	Sanatçı hakkında Türkçe haberler ve bilgiler sunan site.
22.46	http://www.klasikmuzik.boun.edu.tr/	Boğaziçi Üniversitesi Klasik Müzik	Boğaziçi Üniversitesi klasik müzik etkinleri programı.
22.47	http://www.beethovenlives.net	Ludwig Van Beethoven Klasik Müzik	Beethoven'in resimleri, tabloları, eserleri, eserlerinin notaları, klasik müzik notaları ve midi dosyaları.
22.48	http://www.anjelikaakbar.com/	Anjelika Akbar	Sanatçı ve albümleri hakkında haberler, bilgiler, fotoğraflar ve multimedya bölümü bulunuyor.
22.49	http://www.bso.bilkent.edu.tr/	Bilkent Senfoni Orkestrası	Oda Orkestrası ile Gençlik Senfoni Orkestrası'nın tanıtımı ve konser duyuruları yer alıyor.
22.50	http://www.grupturkuaz.com/	Grup Turkuaz	Grup hakkında verilen tanıtıcı bilgiler ile fotoğraflar, referanslar ve iletişim bilgileri yer almaktadır.
22.51	http://www.hakanaysev.com/	Hakan Aysev	Sanatçının resmi sitesinde; özgeçmiş bilgileri ile albümleri, basında çıkan haberleri, resimleri ve irtibat bilgileri bulunmaktadır.
22.52	http://www.idilbiret.eu/	İdil Biret	Sanatçının resmi web sitesinde; yaşam öyküsü, fotoğraf galerisi, yazıları, söyleşiler, diskografi ve haberler bulunuyor.
22.53	http://www.bacholoji.net	Bacholoji	Johann Sebastian Bach hakkında Türkçe kaynak.
22.54	http://www.lusavoric.org/	Lusavoriç Korosu	Tarihçe, konser programları, etkinlikler ve basından haberler bulunuyor.
22.55	http://www.talar.org/	Talar	İstanbul'dan bir Ermeni dans grubu ve korosu. Gösteri resimleri, kıyafetler, grup hakkında bilgiler.
22.56	http://www.tayfunbozok.com/	Tayfun Bozok	Sanatçının resmi web sitesinde; özgeçmiş bilgileri, konser programı, repertuvar ve konser görüntüleri bulunuyor.
22.57	http://www.tuluyhanugurlu.com/	Tuluyhan Uğurlu	Bestecinin biyografisi, ajandası, eserleri ve yazıları, piyanoları, bazı parçaların mp3 dosyaları.
22.58	http://www.tumata.com/	Türk Musikisini Araştırma ve Tanıtma Grubu	Kökeni Türk cumhuriyetlerine dayanan klasik Türk müziğini geleneksel enstrümanlarla icra eden ve tanıtan Tümata'nın resmi web sitesi.
22.59	http://www.ahmetozhan.com.tr/	Ahmet Özhan	Sanatçının resmi web sitesinde; biyografisi, diskografisi, söyleşileri, fotoğrafları ve irtibat bilgileri bulunmaktadır.
22.60	http://www.gurselkocak.com/	Gürsel Koçak	Sanatçının resmi web sitesinde; biyografisi, basında çıkan haberleri, konserleri ve iletişim bilgileri bulunuyor.
22.61	http://www.turkishmusicensemble.com/	İstanbul Otantik Türk Müziği Topluluğu	Topluluk hakkında bilgiler, haberler, konser takvimleri ve geçmiş konserlerden görüntü ve resimler bulunuyor.
22.62	http://www.ittmt.8m.com/	Kültür Bakanlığı İstanbul Tarihi Türk Müziği Topluluğu	T.C. Kültür Bakanlığı tarafından Klasik Türk Müziğinin, özellikle Tasavvuf Müziği ve Mehter Müziği türlerinin tanıtılmasını sağlamak amacı ile kurulan ve yurt içinde ve dışında birçok konsere katılan topluluk ve faaliyetleri hakkında bilgiler.
22.63	http://www.leventkaya.com.tr/	Levent Kaya	Sanatçı hakkında haberler, bilgiler, resimler ve görüntüler bulunuyor.
22.64	http://www.ozdemirerdogan.com/	Özdemir Erdoğan	Sanatçının albüm bilgileri, biyografisi, resimleri ve haberler yer alıyor.
22.65	http://www.yurdaltokcan.com/	Yurdal Tokcan	Sanatçının diskografisi, biyografisi ve örnek kayıtları yer alıyor.
22.66	http://www.alsancakmusiki.org/	Alsancak Musîki Cemiyeti	Cemiyet, faaliyetleri ve Musîki kültürü hakkında bilgiler, yeni gelişmeler ve resimler bulunuyor.
22.67	http://www.orfeontr.com/	Orfeon Oda Korosu	Korodan haberler, faaliyet bilgileri, alınan ödüller ve korist seçmelerine ait detaylı açıklamalar yer alıyor.
22.68	http://www.ahmetkaya.com/	Ahmet Kaya	Sanatçının resmi web sitesinde; biyografisi, fotoğrafları, hakkında basında çıkan yazılar ve albüm tanıtımları bulunuyor.
22.69	http://www.ahmetsafakyalnizkurt.net/	Ahmet Şafak Yalnız Kurt	Sanatçı sevenleri için hazırlanmış forum sitesi.
22.70	http://www.berdanmardini.com/	Berdan Mardini	Sanatçının resmi web sitesinde; biyografisi, fotoğrafları, videoları ve iletişim bilgileri bulunmaktadır.
22.71	http://www.ercansogut.com/	Ercan Söğüt	Sanatçının resmi web sitesinde; biyografisi, fotoğrafları ve irtibat bilgileri bulunmaktadır.
22.72	http://www.onurakin.com/	Onur Akın	Sanatçıya ait resmi sitede; biyografisi, albümleri, basında çıkan haberleri ve fotoğraf albümü bulunmaktadır.
22.73	http://www.korgtr.net/	Korg Tr	Orglar için ses örneklemeleri, hazır ritimler içeren, yeni org modellerinin tanıtımı yapılan forum sitesi.
22.74	http://www.trakyamuzik.net	Trakya Müzik	Orglar için müzik materyalleri, ses dosyaları ve dokümanlar içeren, ayrıca forum bölümüne sahip kaynak site.
22.75	http://site.mynet.com/atikmuzik/	Abidin Müzik Stüdyosu	Org ve saz çeşitleri ile müzik bilgileri bölümü bulunuyor.
22.76	http://www.orgcu.net/	Orgcu.net	Orglar ve orgcular için kurulmuş, müzik materyalleri, ses dosyaları ve dokümanlar içeren, forum içerikli kaynak site.
22.77	http://www.yamahaci.net/	Yamahaci.Net	Yamaha klavyeler için ritim-ses dosyaları, eğitim dökümanları, kullanım klavuzları ve destek forumu barındıran piyanist kaynak sitesi.
22.78	http://www.veyselmuzik.com/	Veysel Müzik Evi	Dr. Cengiz Sarıkuş'un el yapımı ud, keman, tambur gibi çeşitli enstrümanları web sitesinde yer almaktadır.
22.79	http://www.kivilcim.com.tr/	Kıvılcım Müzik	Kırkı aşkın firmanın Türkiye distribütörü olan firmanın faaliyetleri ve ürünleri hakkında bilgiler.
22.80	http://www.mikado.com.tr/	Mikado	Müzik aletleri, ses ve ışık sistemleri ithalatı, topotan ve parekende ticaretini yapan firma hakkında bilgiler ve ürün tanıtımları.
22.81	http://www.emsel.com/	Emsel Dış Ticaret Limited Şirketi	Baldwin, Calisia, Lirika, Steinberg, Suzuki, Wurlitzer marka piyanoların ithalatını gerçekleştiren firmanın ve ürünlerinin tanıtımı.
22.82	http://www.yessmuzik.com.tr/	Yess Müzik Market &amp; Organizasyon	İkinci el müzik aletleri hakkında bilgiler ve müzik dünyasından haberler.
22.83	http://www.compel.com.tr	Compel	Profesyonel Audio Cihazları, Müzik Yazılım ve Donanımları, Stüdyo Ekipmanları, Ses Kartları, MIDI Keyboardlar.
22.84	http://www.gramofonmuzik.com	Gramofon Müzik	Samsun'daki müzikseverlerin ve müzisyenlerin ihtiyaçlarını karşılamaya yönelik faaliyetlerde bulunan bir müzik merkezi.
22.85	http://www.turnalar.com	Turnalar	Türk Halk Müziği konusunda eğitim veren kurumun sitesi. Kurum; bağlama, gitar, org, piyano, keman, ud, halk oyunları, tiyatro, şan dersleri veriyor.
22.86	http://www.muzikegitimcileri.net	Müzik Eğitimcileri	Müzik eğitimiyle ilgilenenlerin ilgisini çekebilecek, bilimsel bir başvuru sitesi.
22.87	http://www.muzikdersi.com	Müzikdersi.Com	Konservatuar öğrencilerinden şan, enstruman, solfej ve genel müzik eğitimi dersleri.
22.88	http://gogus-kemanmetodlari.tripod.com/	Keman Metodları	Tuğrul Göğüs'ün keman metodları hakkındaki yayınlarına dair bilgiler.
22.89	http://www.muhurdarmuzik.com	Mühürdar Müzik	Org, keman, piyano, gitar, şan ve solfej eğitim.
22.90	http://www.delikasap.com/	DeliKasap	Deli Kasap e-dergisinde haberler, tanıtımlar, röportajlar ve rock ile ilgili bilgiler yer alıyor.
22.91	http://www.basatap.com/	Basatap	Aylık modern elektronik müzik dergisi.
22.92	http://www.caglaryayin.com	Çağlar Musıki Yayınları	Türk Musıkisi nazariyesi, metodları ve notaları konusunda, 1974 yılından beri Zeki Yılmaz öncülüğünde yayınlar yapan yayınevinin sitesi.
22.93	http://www.neverlander.org	Neverlander	Görsel, çizimler, fotoğraflar, şarkı sözleri, yazılar, şiirler, şarkıcı grup tanıtımları içeren bir net fanzini.
22.94	http://www.grupronesans.com/	Rönesans	Toplantı ve organizasyonlarda canlı müzik yapan bir grup
22.95	http://www.grup1001gece.com/	1001 Gece	Grup hakkında bilgiler, resimler, dosyalar ve duyurular bulunuyor.
22.96	http://www.halilkaraduman.com/	Karaduman, Halil	Sanatçının biyografisi, eserleri ve multimedya bölümü yer alıyor.
22.97	http://www.bariscan.net/	Can, Barış	Sanatçının bilgi ve resimleri yer alıyor.
22.98	http://diskotek.arkaplan.com.tr	Diskografi Sitesi	Müzik dünyamızda bir eksiklik olan gerçek diskografileri oluşturmaya ve paylaşmaya yönelik bir site.
22.99	http://www.hamparsum.net/	Hamparsum	Bir nota yazım sistemi olan hamparsum notası ve Hamparsum Limonciyan hakkıda bilgiler ve nota örnekleri.
22.100	http://www.muziktarihcesi.com	Müzik Tarihçesi	Müzik tarihçesi ve gelişimi hakkında makaleler sunan web sayfası.
22.101	http://www.bloggerschizo.net/	Blogger Schizo	Müzik haberleri, köşe yazıları, konser bilgilendirmeleri, CD kritikleri ve farklı söyleşilerle hazırlanan blog.
22.102	http://www.eurovision-turkey.com/	Eurovision Turkey	Eurovision şarkı yarışması ile ilgili haberler, yarışmanın tarihçesi, Türkiye ile ilgili tanıtım görüntüleri.
22.103	http://www.biletix.com/category.htm?p=concert	Biletix	Müzik akımlarına göre konser etkinlikleri listelenmekte ve bilet satışı yapılmaktadır.
22.104	http://www.tumkonserler.com	Tüm Konserler	Konser duyuruları ve haber bölümü bulunuyor.
22.105	http://www.istanbulresitalleri.com	İstanbul Resitalleri	İstanbul klasik müzik resitalleri dizisinin internet sitesinde program bilgileri ve haberler yer almaktadır.
22.106	http://www.uskudarmusikicemiyeti.org/	Üsküdar Musiki Cemiyeti	Köklü bir geçmişe sahip ve birçok sanatçının yetişmesine olanak sağlamış olan musiki cemiyetinin faaliyetleri hakkında açıklamalar, düzenlenmekte olan eğitimler ve eğitimciler hakkında bilgiler.
22.107	http://www.iksev.org/	İzmir Kültür Sanat ve Eğitim Vakfı	Uluslararası İzmir Festivali, Avrupa Caz Festivali, Ulusal Beste Yarışması gibi etkinlikleri düzenleyen vakfın faaliyetleri hakkında detaylı bilgiler.
22.108	http://www.mesam.org.tr	Türkiye Musıki Eserleri Sahipleri Meslek Birliği	MESAM'ın genel bilgileri, faaliyetleri, organizasyon yapısı, üyelik bilgileri ve telif hakları.
22.109	http://www.eyupmusiki.com/	Eyüp Musıkî Derneği	Koro çalışmaları, müzik enstrüman eğitim kursları gibi aktviteler düzenleyen derneğin faaliyetleri hakkında detaylı bilgiler.
22.110	http://www.sarkilarim.net	Şarkılarım	Güncel içeriğinde yerli ve yabancı şarkı sözleri bulunuyor.
22.111	http://www.muzikmuzik.org/	Müzik Müzik	Sanatçı ve şarkı isimlerine göre listelenmiş, yabancı ve Türkçe şarkı sözleri yer alıyor.
22.112	http://www.yenisarkisozleri.com/	Yeni Şarkı Sözleri	Şarkı ve sanatçı isimlerine göre alfabetik listelemenin yapıldığı sitede; Türkçe ve yabancı şarkı sözleri, sanatçı biyografileri ve müzik haberleri yer alıyor.
22.113	http://www.yerlisarkisozleri.com/	Yerli Şarkı Sözleri	Türkçe şarkı sözlerinin yayınlandığı şarkı sözü sitesi.
22.114	http://site.mynet.com/atikmuzik/	Abidin Muzik	Orglara ritimler, sample sesler ve midiler.
22.115	http://www.ttnetmuzik.com.tr/	TTNET Müzik	TTNET ADSL abonelerinin ücretsiz olarak Türkçe müzik eserlerini indirebileceği ve çevrimiçi dinleyebileceği portal.
22.116	http://www.turkmidi.de/	Turkmidi.de	Midi şarkılar, ritim ve stiller yer almaktadır.
22.117	http://taksim.neynefes.com	Neynefes Taksim Arşivi	Çeşitli sanatçılara ait, her makamda ney taksimleri indirilebiliyor.
23.1	http://www.finalfantasytr.com/	Final Fantasy Türkiye	RPG oyunu serisi Final Fantasy ile ilgili incelemeler, çözümler, multimedya dosyaları ve forum.
23.2	http://www.supremedestiny.in/turkey	Supreme Destiny	Krallıklar savaşını konu alan ücretsiz MMORPG.
23.3	http://tr.wikipedia.org/wiki/Devasa_%C3%A7ok_oyunculu_%C3%A7evrimi%C3%A7i_rol_yapma_oyunu	Devasa Çok Oyunculu Çevrimiçi Rol Yapma Oyunu - Vikipedi	Konunun tarihçesi ve kavram hakkında açıklamalar yer alıyor.
23.4	http://www.2moons.gen.tr/	2moons.gen.tr	Oyun hakkında rehberler, resimler, videolar ve dosyalar bulunuyor.
23.5	http://www.4story.web.tr/	4Story	Krallıklar savaşını konu alan ücretsiz MMORPG.
23.6	http://board.4story.web.tr/	4story Forum	Oyunun resmi forumu.
23.7	http://www.aocturkey.com/	Age of Conan Türkiye	Oyun hakkında haberler, dosyalar ve kılavuzlar içeren fan sitesi.
23.8	http://www.aocturks.com/	Age of Conan Turks	Turks guildine ait sitede; oyun hakkında bilgiler, videolar, resimler ve guild ile ilgili ayrıntılar yer alıyor.
23.9	http://www.aiontr.com/	Aion Tr	Oyunun kılavuzları, videoları ve resimleri yer almaktadır.
23.10	http://www.allegall.com/	Aion Universe	Haberler, duyurular, video ve resimler yer alıyor.
23.11	http://www.aion-turk.com/	Aion Türk	Oyun hakkında haberler, duyurular, rehberler ve videolar yer alıyor.
23.12	http://www.airrivals.org/	AirRivals	Ücretsiz oynanabilen, gökyüzü ve uzayı konu alan Türkçe MMOG oyunu.
23.13	http://www.airrivalsturk.com/	AirRivals Türkiye	Oyun ile ilgili rehberler, dosyalar ve videolar yer alıyor.
23.14	http://www.airrivals-online.com/	AirRivals Online	Oyun hakkında resimler, dosyalar ve rehberler yer alıyor.
23.15	http://board.airrivals.org/	AirRivals Forum	Oyunun resmi forumu.
23.16	http://www.cabalonline.gen.tr/	Cabalonline.gen.tr	Oyun ile ilgili rehberler, resimler, videolar ve forum bulunduruyor.
23.17	http://www.cabalturkiye.com/	Cabal Turkiye	Oyun ile ilgili resimler, dosyalar ve haberler bulunan forum.
23.18	http://www.cabalonline.com/	Cabal Online	Oyunun resmi sitesi.
23.19	http://tr.florensia-online.com/	Florensia	Bedava ve Türkçe MMORPG oyununun tanıtımı, indirme bilgileri ve destek forumu bulunuyor.
23.20	http://www.florensiatr.com/	Florensiatr	Oyun hakkında rehberler, haritalar ve dosyalar bulunan fan sitesi.
23.21	http://www.heroturkey.com/	Hero Türkiye	Asya mitolojisini konu alan 3 boyutlu MMORPG oyunu.
23.22	http://www.heroturkey.com/forum/	Forum Hero Turkey	Oyunun resmi forumu.
23.23	http://tr.wikipedia.org/wiki/%C4%B0stanbul_K%C4%B1yamet_Vakti	İstanbul Kıyamet Vakti - Vikipedi	Oyunun tanıtımı yer alıyor.
23.24	http://www.istanbuloyun.com/	İstanbul - Kıyamet Vakti	Ücretsiz olarak oynanabilen, 3 boyutlu ve Türkçe MMORPG.
23.25	http://www.ikvportal.com/ikv/	İKV Portal	Oyun hakkında haberler, rehberler ve videolar yer alıyor.
23.26	http://www.ikvdestek.com/	İKV Destek	Oyun hakkında haberler, loncalar, resimler ve videolar bulunuyor.
23.27	http://www.anadoluakincilari.com/	Anadolu Akıncıları ROA	Lonca hakkında bilgiler, kurallar, katılım şartları, resimler ve videolar yer alıyor.
23.28	http://www.ayyildizloncasi.com	Ayyıldız Loncası	Lonca hakkında bilgiler, katılım şartları ve etkinlikleri bulunuyor.
23.29	http://ikvforum.mynet.com/	İKV Forum	Oyunun resmi forumu.
23.30	http://www.istanbulkiyametvakti.gen.tr/	İstanbul Kıyamet Vakti	Oyundan duyurular, haberler, rehberler ve pazar alanı bulunuyor.
23.31	http://www.icanfootball.com/	I Can Football	Oyuncular 3 boyutlu olarak karşılıklı futbol oynayabiliyor.
23.32	http://tr.wikipedia.org/wiki/I_Can_Football	I Can Football - Vikipedi	Oyunun oynanışı, puan sistemi ile ilgili bilgiler bulunuyor.
23.33	http://www.totalwar-turkiye.com/	Total War Türkiye	Oyun hakkında rehberler, dosyalar, videolar ve mesaj panosu bulunuyor.
23.34	http://www.unforgiven-heroes.com/	Heroes of Might and Magic 3 - Wake of Gods	Oyun hakkında bilgiler, dosyalar ve avatarlar içeriyor.
23.35	http://www.sonkorsan.com	Son Korsan	Web tabanlı online korsanlık oyunu.
23.36	http://www.imperiaonline.org/	Imperia Online	Orta Çağ'da geçen, çok oyunculu, web tabanlı rol yapma ve strateji oyunu.
23.37	http://www.travian.com.tr/	Travian	Oyuncuların, köy yöneticisi olarak oynadıkları tarihi içerikli oyun.
23.38	http://www.uygarliksavasi.com/	Uygarlık Savaşı	Online olarak uygarlık kurup, ordu güçlendirip savaş açmaya ve fetihlere dayalı web tabanlı bir oyun.
23.39	http://www.bitefight.net/	BiteFight	Vampirlerin ve kurtadamların savaştıkları web tabanlı strateji oyunu.
23.40	http://www.cenkmeydani.com/	Cenk Meydanı	Web tabanlı ve çok oyunculu bir strateji oyunu.
23.41	http://www.monstersgame.net/	Monsters Game	Karakterlerin, vampir veya kurtadam seçip, savaştıkları oyun.
23.42	http://www.ogame.com.tr/	OGame	Aynı anda binlerce oyuncu tarafından karşılıklı oynanabilen uzay stratejisi simulasyonu ve çeşitli oyun haberleri.
23.43	http://www.muttefik.com/	Müttefik	Konusunu mitolojiden alan, web tabanlı strateji ağırlıklı oyun.
23.44	http://www.sehirlersavasi.com/	Şehirler Savaşı	Türkiye şehirleri ve ilçelerinde karargâhlar geliştirip diğer rakipleri geçmeyi konu alır.
23.45	http://www.madeniyet.com/	Madeniyet	Maden kaynaklarını en iyi şekilde kullanarak ve ittifaklar kurarak askeri üstünlük kazanmayı hedefler. Oyundaki gelişmelerin e-mail ile iletilmesi mümkündür.
23.46	http://www.realmsofmayhem.com/	Hükümdarlar	Bir ülkeyi bakır çağından başlayıp yelkenli çağına kadar yönetmeye dayalı çok oyunculu bir oyundur.
23.47	http://www.kralliklar.com/	Krallıklar	Rönesans döneminde geçen, çok oyunculu, tarayıcı tabanlı strateji oyunu.
23.48	http://www.cmfmfan.com/	Cmfmfan.com	Championship Manager ve Football Manager oyunları hakkında forumlar, incelemeler, haberler ve taktikler için rehberler içerir.
23.49	http://www.icanfootball.com/	I Can Football	Oyuncular 3 boyutlu olarak karşılıklı futbol oynayabiliyor.
23.50	http://www.addmanager.com/	ADDManager	Football Manager ve Championship Manager hakkında haberler, oyuncular, dosyalar ve incelemeler.
23.51	http://www.fifa-2008.net/	Fifa 2008	Bu oyun hakkında haberler, eklentiler ve forumlar içerir, ayrıca kullanıcılara fifa videolarını paylaşma olanağı sunar.
23.52	http://www.turkmanager.org/	TurkManager	Football Manager, Fifa Manager ve Championship Manager hakkında haberler, oyuncular, dosyalar ve incelemeler içermekte.
23.53	http://www.turksportal.net/	TurkSportal	Football Manager hakkında haberler, dosyalar, incelemeler ve mesaj panosu bulunuyor. Aynı zamanda Football Manager Türkiye resmi araştırma sitesi.
23.54	http://www.fmevi.com/	FM Evi	Football Manager ile ilgili incelemeler, dosyalar, temalar ve makaleler bulunuyor.
23.55	http://www.soccergenclix.net	Soccergenclix	Spor oyunları ile ilgili makaleler, dosyalar ve forumlar içermekte.
23.56	http://www.trfifa.com/	Tr Fifa	Fifa, Football Manager, Pes ve Fifa Manager oyunları hakkında rehberler ve dosyalar bulunuyor.
23.57	http://www.pesindir.com/	Pes İndir	Pro Evolution Soccer oyununa ait bilgiler ve yamalar bulunuyor.
23.58	http://www.turkstaff.com	TurkStaff	Championship Manager ve Football Manager oyunları hakkında bilgiler, dosyalar ve makaleler içerir.
23.59	http://www.botturk.com/	Bot Türk	Silkroad bot satışı bulunmaktadır.
23.60	http://www.bynogame.com/	ByNoGame	Gold, bot ve premium üyelik satışları yapılmaktadır.
23.61	http://www.eliteturks.com/	Elite Turks	Çevrimiçi oynanan oyunların e-pin,yang, gold, bot ve ücretli üyelik satışları yapılıyor.
23.62	http://epin.gameturk.com/	GameTurk	Oyunların e-pin satışları yapılıyor.
23.63	http://www.kolaypremium.com/	Kolay Premium	Oyun içi gold ve premium üyelik satışları yapılıyor.
23.64	http://www.gamedesire.com/	GameDesire	Tek ve çok oyunculu oyunları bulunan, ücretsiz online oyun topluluğu.
23.65	http://www.pepere.org/	Pepere	Tarayıcı üzerinden oynanabilen, çeşitli flash ve java tabanlı oyunlar bulunuyor.
23.66	http://oyun.tnn.net/	TNN Oyun	Sadece TNN üyelerinin yararlanabildiği okey, tavla, pişti, king, batak, çapraz bulmaca, sözcük avı, noktris oyunları.
23.67	http://www.gamyun.net/	Gamyun	Batak, bilardo, tavla, king ve okey oyunları.
23.68	http://www.gamegarden.net/	Gamegarden	Tavla, okey, bilardo, batak, king oyunları.
23.69	http://www.warrockmeydani.com/	War Rock Meydanı	Oyun hakkında rehberler, videolar, resimler ve forumlar bulundurur.
23.70	http://www.warrocktr.com/	Warrock Tr	Haberler, incelemeler, resim galerisi ve forum bulunuyor.
23.71	http://www.gamersfirst.com/warrock/?q=tr	War Rock	Oyunun resmi sitesinde; oyunun indirilebileceği link ve üyelik formu bulunuyor.
23.72	http://www.crossturkiye.com/	CrossFire Türkiye	Rehberler, videolar, resimler ve turnuvalar ile ilgili bilgiler yer alıyor.
23.73	http://www.gta.gen.tr/	Gta.gen.tr	Grand Theft Auto ile ilgili ekran görüntüleri, hileler, dosyalar ve ipuçları bulunduruyor.
23.74	http://www.gtaindir.gen.tr/	Gtaindir.gen.tr	Grand Theft Auto oyunu ile ilgili tanıtım sürümleri, yamalar ve videolar yer alıyor.
23.75	http://www.gtaindir.net/	Gtaindir.net	Gta ile ilgili yamalar, eklentiler ve hileler bulunuyor.
23.76	http://www.gtaturk.com/forum/	GtaTurk.com	Grand Theft Auto oyunu hakkında haberler, ekran görüntüleri, ipuçları ve bir forum bulundurmaktadır.
23.77	http://www.armedassault-turkiye.net/	Armed Assault Türkiye	Oyun hakkında haberler, dosyalar ve oyuncu forumları yer alıyor.
23.78	http://www.bogazharbi.com/	Boğaz Harbi	Çanakkale Savaşı'nı konu alan 3 boyutlu oyun hakkında bilgi edinilebilir ve beta sürümü indirilebilir.
23.79	http://www.crysisturkey.com/	Crysis Turkey	Oyun ile ilgili çeşitli haberler, yamalar ve videolar bulunmakta.
23.80	http://www.trcrysis.com/	Crysis Türkiye	Crysis oyununun tam hikayesini ve tam çözümünü sunar, ayrıca ekran görüntüleri, videolar, hileler ve bağlaçlar da içermektedir.
23.81	http://www.yarismaca.com/	Yarışmaca	Ödüllü 500 sorudan oluşan bilgi yarışması bulunan sitede sudoku ve sohbet bölümleri de bulunmakta.
23.82	http://www.biliyormusun.net/	Biliyormusun.net	Kullanıcıların soru da gönderebildiği; ödüllü, etkileşimli bilgi yarışması.
23.83	http://bilgiyarismasi.ekolay.net/	ekolay.net Bilgi Yarışması	Ödüllü, online genel kültür ve bilgi yarışma sitesi.
23.84	http://www.birmilyon.com/	Birmilyon.com	Farklı kategorilerde ödüllü yarışmalar, oyunlar ve üyeler için mesaj panosu yer alıyor.
23.85	http://www.merlininkazani.com/	Merlin'in Kazanı	Hileler, incelemeler, tam çözümler sunan oyun sitesi.
23.86	http://www.oyunsitesi.com/	OyunSitesi	Hileler, oyun çözümleri, incelemeler ve oyunlar hakkında güncel haberler.
23.87	http://www.trgamer.com/	TrGamer	Oyun tanıtımları, rehber, inceleme, hile ve haberleri.
23.88	http://www.xoyun.com/	Xoyun	Oyun incelemeleri, rehberler, videolar ve hileler içeriyor.
24.1	http://www.oyunindir.com.tr	Oyunindir.com.tr	Türüne göre bölümlenmiş ücretsiz olarak indirebileceğiniz oyunlar arşivi. Haberler, tanıtımlar, hileler ve oyun yamaları.
24.2	http://www.oyunindir.gen.tr/	Oyun İndir	Oyun demoları, oyun haberleri ve oyun incelemelerini içerir.
24.3	http://www.demooyunindir.net/	Demo Oyun İndir	Oyunların tanıtım sürümlerini ücretsiz olarak kategorilere ayrılmış şekilde indirme imkanı sunan site.
24.4	http://www.indiroyunu.com/	İndir Oyunu	Oyunların tanıtım sürümleri indirilebiliyor.
24.5	http://www.kucukoyunindir.net/	Küçük Oyun İndir	Kategorize edilmiş küçük oyunlar indirilebiliyor.
24.6	http://oyun.pclabs.com.tr/inceleme/assassins-creed-incelemesi/	PcLabs - Assassin’s Creed	Oyun ile ilgili inceleme doğrultusunda yapılan anlatım ve oyuna ait ekran görüntüleri yer alıyor.
24.7	http://www.trgamer.com/yazi.asp?id=2230	TrGamer - Assassin's Creed	Oyun anlatımı ve oyuna ait ekran görüntüleri yer alıyor.
24.8	http://www.xoyun.com/inceleme-Assassin-s-Creed-639.html	Xoyun.com - Assassin's Creed	Oyun incelemesi, anlatımı ve oyuna ait ekran görüntüleri yer alıyor.
24.9	http://www.merlininkazani.com/news_screen.asp?NID=23285	Merlininkazanı - Assassin's Creed II	Oyun ile ilgili yayınlanan inceleme videosuna yer veriliyor.
